segment_id,speed_safety_score,priority_label,posted_speed_limit_kph,operating_speed_kph,safe_system_reference_speed_kph,road_type,area_type
27034,67.65,monitor,60.0,112.5,50.0,primary,rural
27040,43.400000000000006,review,90.0,117.0,50.0,primary,rural
27049,76.4,aligned,30.0,114.0,50.0,primary,rural
27053,33.81666666666666,high_priority_review,80.0,94.0,30.0,primary,urban
27069,76.4,aligned,30.0,110.0,50.0,primary,rural
27070,43.15,review,90.0,62.0,30.0,primary,urban
27071,55.4,monitor,40.0,61.0,30.0,primary,urban
27073,36.48333333333333,review,80.0,90.0,30.0,primary,urban
27074,43.15,review,80.0,65.0,30.0,primary,urban
27078,66.81666666666668,monitor,80.0,85.0,50.0,primary,rural
27079,67.65,monitor,60.0,110.5,50.0,primary,rural
27084,76.4,aligned,30.0,112.0,50.0,primary,rural
27086,46.73333333333333,review,90.0,112.0,50.0,primary,rural
27099,37.15,review,85.0,94.0,30.0,primary,urban
27114,70.15,monitor,80.0,76.0,50.0,primary,rural
27116,61.400000000000006,monitor,90.0,87.0,50.0,primary,rural
27117,39.81666666666667,review,90.0,95.0,30.0,primary,urban
27130,43.15,review,90.0,75.0,30.0,primary,urban
27134,76.4,aligned,30.0,101.0,50.0,primary,rural
27135,46.73333333333333,review,90.0,112.0,50.0,primary,rural
27146,45.400000000000006,review,90.0,114.0,50.0,primary,rural
27168,70.15,monitor,80.0,68.0,50.0,primary,rural
27170,68.23333333333333,monitor,70.0,86.0,50.0,primary,rural
27172,50.06666666666666,review,90.0,107.0,50.0,primary,rural
27174,43.15,review,90.0,84.0,30.0,primary,urban
27191,58.15,monitor,30.0,101.0,30.0,primary,urban
27197,58.15,monitor,30.0,90.0,30.0,primary,urban
27205,31.9,high_priority_review,60.0,105.5,30.0,primary,urban
27208,43.15,review,80.0,78.0,30.0,primary,urban
27209,58.15,monitor,30.0,80.0,30.0,primary,urban
27211,53.775000000000006,review,85.0,103.0,50.0,primary,rural
27223,43.15,review,80.0,49.0,30.0,primary,urban
27228,43.15,review,80.0,72.0,30.0,primary,urban
27230,43.15,review,80.0,77.0,30.0,primary,urban
27232,58.150000000000006,monitor,80.0,98.0,50.0,primary,rural
27233,57.400000000000006,monitor,90.0,96.0,50.0,primary,rural
27234,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
27243,43.15,review,90.0,86.0,30.0,primary,urban
27245,43.15,review,90.0,81.0,30.0,primary,urban
27271,37.15,review,90.0,99.0,30.0,primary,urban
27282,70.15,monitor,80.0,72.0,50.0,primary,rural
27284,70.15,monitor,80.0,78.0,50.0,primary,rural
27285,70.15,monitor,80.0,80.0,50.0,primary,rural
27287,70.15,monitor,80.0,78.0,50.0,primary,rural
27288,70.15,monitor,80.0,79.0,50.0,primary,rural
27290,69.48333333333333,monitor,80.0,81.0,50.0,primary,rural
27291,70.15,monitor,80.0,79.0,50.0,primary,rural
27293,70.15,monitor,80.0,78.0,50.0,primary,rural
27297,61.400000000000006,monitor,90.0,86.85,50.0,primary,rural
27312,65.48333333333333,monitor,80.0,87.0,50.0,primary,rural
27314,40.48333333333333,review,80.0,84.0,30.0,primary,urban
27315,50.06666666666666,review,90.0,107.0,50.0,primary,rural
27316,41.81666666666667,review,90.0,92.0,30.0,primary,urban
27319,43.15,review,90.0,63.5,30.0,primary,urban
27325,53.400000000000006,review,90.0,102.0,50.0,primary,rural
27326,53.400000000000006,review,90.0,102.0,50.0,primary,rural
27329,52.73333333333333,review,90.0,103.0,50.0,primary,rural
27330,61.400000000000006,monitor,90.0,90.0,50.0,primary,rural
27334,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
27335,65.48333333333333,monitor,80.0,87.0,50.0,primary,rural
27337,52.06666666666666,review,90.0,104.0,50.0,primary,rural
27348,33.15,high_priority_review,80.0,95.0,30.0,primary,urban
27361,43.15,review,80.0,68.0,30.0,primary,urban
27367,43.15,review,80.0,71.0,30.0,primary,urban
27370,43.15,review,80.0,67.0,30.0,primary,urban
27381,42.48333333333333,review,80.0,81.0,30.0,primary,urban
27386,43.9,review,60.0,72.0,30.0,primary,urban
27391,43.15,review,80.0,72.0,30.0,primary,urban
27394,43.15,review,80.0,69.0,30.0,primary,urban
27401,40.65,review,50.0,82.0,30.0,primary,urban
27406,37.81666666666666,review,80.0,88.0,30.0,primary,urban
27407,60.150000000000006,monitor,80.0,95.0,50.0,primary,rural
27408,33.525,high_priority_review,65.0,86.0,30.0,primary,urban
27414,43.15,review,80.0,79.0,30.0,primary,urban
27436,61.48333333333333,monitor,80.0,93.0,50.0,primary,rural
27437,62.150000000000006,monitor,80.0,92.0,50.0,primary,rural
27448,43.15,review,80.0,71.0,30.0,primary,urban
27450,37.9,review,60.0,81.0,30.0,primary,urban
27451,60.06666666666668,monitor,90.0,92.0,50.0,primary,rural
27452,43.15,review,80.0,78.0,30.0,primary,urban
27454,38.56666666666666,review,60.0,80.0,30.0,primary,urban
27456,47.23333333333333,review,60.0,67.0,30.0,primary,urban
27458,34.56666666666666,high_priority_review,60.0,86.0,30.0,primary,urban
27469,35.233333333333334,review,60.0,85.0,30.0,primary,urban
27471,28.48333333333333,high_priority_review,80.0,102.0,30.0,primary,urban
27475,58.400000000000006,monitor,80.0,97.625,50.0,primary,rural
27476,40.65,review,50.0,90.0,30.0,primary,urban
27478,29.816666666666663,high_priority_review,80.0,100.0,30.0,primary,urban
27479,41.15,review,90.0,93.0,30.0,primary,urban
27481,36.48333333333333,review,90.0,100.0,30.0,primary,urban
27483,43.15,review,80.0,35.5,30.0,primary,urban
27486,43.15,review,80.0,79.0,30.0,primary,urban
27488,34.483333333333334,high_priority_review,90.0,103.0,30.0,primary,urban
27489,61.400000000000006,monitor,90.0,84.0,50.0,primary,rural
27492,50.06666666666666,review,90.0,107.0,50.0,primary,rural
27508,51.400000000000006,review,90.0,105.0,50.0,primary,rural
27510,60.06666666666668,monitor,90.0,92.0,50.0,primary,rural
27511,54.06666666666666,review,90.0,101.0,50.0,primary,rural
27513,51.400000000000006,review,90.0,105.0,50.0,primary,rural
27514,76.4,aligned,50.0,99.0,50.0,primary,rural
27516,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
27521,61.400000000000006,monitor,90.0,82.50555555,50.0,primary,rural
27522,76.4,aligned,50.0,99.0,50.0,primary,rural
27524,76.4,aligned,40.0,113.0,50.0,primary,rural
27526,48.06666666666666,review,90.0,110.0,50.0,primary,rural
27528,50.73333333333333,review,90.0,106.0,50.0,primary,rural
27532,53.48333333333333,review,80.0,105.0,50.0,primary,rural
27534,56.81666666666666,monitor,80.0,100.0,50.0,primary,rural
27535,60.06666666666668,monitor,90.0,92.0,50.0,primary,rural
27541,76.4,aligned,50.0,89.0,50.0,primary,rural
27547,52.06666666666666,review,90.0,104.0,50.0,primary,rural
27548,76.4,aligned,50.0,93.0,50.0,primary,rural
27552,63.48333333333333,monitor,80.0,90.0,50.0,primary,rural
27553,70.15,monitor,80.0,77.0,50.0,primary,rural
27565,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
27569,63.48333333333333,monitor,80.0,90.0,50.0,primary,rural
27570,38.48333333333333,review,80.0,87.0,30.0,primary,urban
27571,52.06666666666666,review,90.0,104.0,50.0,primary,rural
27575,52.81666666666666,review,80.0,106.0,50.0,primary,rural
27580,32.483333333333334,high_priority_review,80.0,96.0,30.0,primary,urban
27582,35.81666666666666,review,80.0,91.0,30.0,primary,urban
27586,61.400000000000006,monitor,90.0,88.0,50.0,primary,rural
27591,58.73333333333333,monitor,90.0,94.0,50.0,primary,rural
27594,56.06666666666666,monitor,90.0,98.0,50.0,primary,rural
27609,50.06666666666666,review,90.0,107.0,50.0,primary,rural
27614,40.65,review,50.0,80.0,30.0,primary,urban
27615,40.65,review,50.0,83.0,30.0,primary,urban
27619,50.150000000000006,review,80.0,110.0,50.0,primary,rural
27628,63.48333333333333,monitor,80.0,90.0,50.0,primary,rural
27639,60.73333333333333,monitor,90.0,91.0,50.0,primary,rural
27643,52.06666666666666,review,90.0,104.0,50.0,primary,rural
27648,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
27655,59.48333333333333,monitor,80.0,96.0,50.0,primary,rural
27658,61.48333333333333,monitor,80.0,93.0,50.0,primary,rural
27664,62.81666666666666,monitor,80.0,91.0,50.0,primary,rural
27670,68.15,monitor,80.0,83.0,50.0,primary,rural
27676,62.81666666666666,monitor,80.0,91.0,50.0,primary,rural
27678,66.73333333333333,monitor,70.0,88.25,50.0,primary,rural
27679,42.15,review,80.0,81.5,30.0,primary,urban
27681,52.06666666666666,review,90.0,104.0,50.0,primary,rural
27685,43.15,review,80.0,74.0,30.0,primary,urban
27692,40.65,review,50.0,89.0,30.0,primary,urban
27694,52.150000000000006,review,80.0,107.0,50.0,primary,rural
27698,49.23333333333333,review,60.0,64.0,30.0,primary,urban
27699,70.15,monitor,80.0,78.5,50.0,primary,rural
27702,53.48333333333333,review,80.0,105.0,50.0,primary,rural
27704,52.81666666666666,review,80.0,106.0,50.0,primary,rural
27717,61.400000000000006,monitor,90.0,82.0,50.0,primary,rural
27720,77.73333333333333,aligned,50.0,78.0,50.0,primary,rural
27722,50.81666666666666,review,80.0,109.0,50.0,primary,rural
27723,50.150000000000006,review,80.0,110.0,50.0,primary,rural
27731,61.400000000000006,monitor,90.0,78.0,50.0,primary,rural
27732,61.400000000000006,monitor,90.0,71.0,50.0,primary,rural
27742,61.400000000000006,monitor,90.0,87.0,50.0,primary,rural
27750,43.15,review,90.0,88.0,30.0,primary,urban
27773,46.73333333333333,review,90.0,112.0,50.0,primary,rural
27783,43.15,review,90.0,89.0,30.0,primary,urban
27785,43.15,review,90.0,83.0,30.0,primary,urban
27790,29.15,high_priority_review,70.0,91.0,30.0,primary,urban
27791,47.400000000000006,review,90.0,111.0,50.0,primary,rural
27792,47.400000000000006,review,90.0,111.0,50.0,primary,rural
27795,43.15,review,80.0,34.0,30.0,primary,urban
27817,40.48333333333333,review,80.0,84.0,30.0,primary,urban
27819,40.65,review,50.0,84.0,30.0,primary,urban
27827,31.816666666666663,high_priority_review,90.0,107.0,30.0,primary,urban
27833,40.65,review,50.0,81.0,30.0,primary,urban
27835,40.65,review,50.0,86.0,30.0,primary,urban
27855,43.15,review,90.0,90.0,30.0,primary,urban
27857,42.48333333333333,review,90.0,91.0,30.0,primary,urban
27860,31.9,high_priority_review,60.0,91.0,30.0,primary,urban
27868,31.9,high_priority_review,60.0,91.0,30.0,primary,urban
27872,43.15,review,90.0,88.0,30.0,primary,urban
27876,39.81666666666667,review,90.0,95.0,30.0,primary,urban
27877,43.15,review,90.0,90.0,30.0,primary,urban
27883,31.9,high_priority_review,60.0,90.0,30.0,primary,urban
27884,39.15,review,90.0,96.0,30.0,primary,urban
27886,37.15,review,90.0,99.0,30.0,primary,urban
27889,45.31666666666666,review,50.0,73.0,30.0,primary,urban
27891,37.15,review,90.0,99.0,30.0,primary,urban
27901,34.483333333333334,high_priority_review,70.0,83.0,30.0,primary,urban
27905,43.15,review,90.0,53.0,30.0,primary,urban
27910,37.81666666666666,review,90.0,98.0,30.0,primary,urban
27912,34.483333333333334,high_priority_review,90.0,103.0,30.0,primary,urban
27918,42.48333333333333,review,80.0,81.0,30.0,primary,urban
27923,39.15,review,80.0,86.0,30.0,primary,urban
27924,43.15,review,90.0,71.0,30.0,primary,urban
27934,39.81666666666667,review,90.0,95.0,30.0,primary,urban
27942,31.15,high_priority_review,80.0,98.0,30.0,primary,urban
27944,29.15,high_priority_review,80.0,101.0,30.0,primary,urban
27948,61.400000000000006,monitor,90.0,86.0,50.0,primary,rural
27949,46.15,review,90.0,74.0,30.0,primary,urban
27950,61.400000000000006,monitor,90.0,90.0,50.0,primary,rural
27954,58.73333333333333,monitor,90.0,94.0,50.0,primary,rural
27966,36.48333333333333,review,90.0,100.0,30.0,primary,urban
27967,55.48333333333333,monitor,80.0,102.0,50.0,primary,rural
27969,51.400000000000006,review,90.0,105.0,50.0,primary,rural
27970,35.81666666666666,review,90.0,101.0,30.0,primary,urban
27983,46.06666666666666,review,90.0,113.0,50.0,primary,rural
27984,35.15,review,90.0,102.0,30.0,primary,urban
27986,37.15,review,90.0,99.0,30.0,primary,urban
27999,49.4,review,40.0,101.0,30.0,primary,urban
28008,52.06666666666666,review,90.0,104.0,50.0,primary,rural
28010,52.06666666666666,review,90.0,104.0,50.0,primary,rural
28017,54.73333333333333,review,90.0,100.0,50.0,primary,rural
28019,53.84444444666667,review,90.0,101.33333333,50.0,primary,rural
28020,32.81666666666666,high_priority_review,90.0,110.0,30.0,primary,urban
28021,76.4,aligned,50.0,93.5,50.0,primary,rural
28026,33.15,high_priority_review,90.0,105.0,30.0,primary,urban
28035,29.816666666666663,high_priority_review,90.0,110.0,30.0,primary,urban
28041,54.775000000000006,review,85.0,101.5,50.0,primary,rural
28042,54.48333333333333,review,80.0,103.5,50.0,primary,rural
28063,67.65,monitor,60.0,102.0,50.0,primary,rural
28065,56.73333333333333,monitor,90.0,97.0,50.0,primary,rural
28076,42.73333333333333,review,90.0,118.0,50.0,primary,rural
28077,45.73333333333333,review,90.0,113.5,50.0,primary,rural
28084,76.4,aligned,50.0,95.0,50.0,primary,rural
28085,76.4,aligned,50.0,90.0,50.0,primary,rural
28097,76.4,aligned,50.0,102.0,50.0,primary,rural
28098,76.4,aligned,50.0,100.0,50.0,primary,rural
28115,50.150000000000006,review,80.0,111.0,50.0,primary,rural
28117,76.4,aligned,50.0,107.0,50.0,primary,rural
28122,50.06666666666666,review,90.0,107.0,50.0,primary,rural
28125,33.81666666666666,high_priority_review,90.0,104.0,30.0,primary,urban
28126,57.48333333333333,monitor,80.0,99.0,50.0,primary,rural
28128,52.150000000000006,review,80.0,107.0,50.0,primary,rural
28129,53.400000000000006,review,90.0,102.0,50.0,primary,rural
28131,33.15,high_priority_review,90.0,105.0,30.0,primary,urban
28132,52.73333333333333,review,90.0,103.0,50.0,primary,rural
28143,55.775000000000006,monitor,85.0,100.0,50.0,primary,rural
28150,30.48333333333333,high_priority_review,80.0,99.0,30.0,primary,urban
28158,37.81666666666666,review,90.0,98.0,30.0,primary,urban
28160,38.15,review,90.0,97.5,30.0,primary,urban
28174,64.81666666666666,monitor,80.0,88.0,50.0,primary,rural
28191,50.73333333333333,review,90.0,106.0,50.0,primary,rural
28205,68.81666666666668,monitor,80.0,82.0,50.0,primary,rural
28206,61.23333333333333,monitor,90.0,90.25,50.0,primary,rural
28208,46.73333333333333,review,90.0,112.0,50.0,primary,rural
28215,54.73333333333333,review,90.0,100.0,50.0,primary,rural
28216,52.81666666666666,review,80.0,106.0,50.0,primary,rural
28217,50.150000000000006,review,80.0,111.0,50.0,primary,rural
28219,51.400000000000006,review,90.0,105.0,50.0,primary,rural
28224,60.150000000000006,monitor,80.0,95.0,50.0,primary,rural
28225,62.81666666666666,monitor,80.0,91.0,50.0,primary,rural
28226,70.15,monitor,80.0,77.5,50.0,primary,rural
28227,48.06666666666666,review,90.0,110.0,50.0,primary,rural
28228,67.65,monitor,60.0,107.5,50.0,primary,rural
28232,61.48333333333333,monitor,80.0,93.0,50.0,primary,rural
28233,50.73333333333333,review,90.0,106.0,50.0,primary,rural
28236,52.06666666666666,review,90.0,104.0,50.0,primary,rural
28237,76.4,aligned,50.0,111.0,50.0,primary,rural
28241,45.400000000000006,review,90.0,114.0,50.0,primary,rural
28243,51.400000000000006,review,90.0,105.0,50.0,primary,rural
28246,61.48333333333333,monitor,80.0,93.0,50.0,primary,rural
28252,67.48333333333333,monitor,80.0,84.0,50.0,primary,rural
28274,33.81666666666666,high_priority_review,90.0,104.0,30.0,primary,urban
28279,43.15,review,90.0,77.0,30.0,primary,urban
28280,43.15,review,90.0,77.0,30.0,primary,urban
28282,58.150000000000006,monitor,80.0,98.0,50.0,primary,rural
28285,43.15,review,90.0,88.0,30.0,primary,urban
28287,42.81666666666667,review,90.0,90.5,30.0,primary,urban
28288,43.15,review,80.0,65.0,30.0,primary,urban
28294,43.15,review,80.0,64.0,30.0,primary,urban
28297,43.15,review,80.0,54.0,30.0,primary,urban
28298,43.15,review,80.0,58.0,30.0,primary,urban
28304,43.15,review,80.0,65.0,30.0,primary,urban
28306,43.15,review,80.0,63.0,30.0,primary,urban
28308,43.15,review,80.0,45.0,30.0,primary,urban
28333,43.15,review,80.0,80.0,30.0,primary,urban
28340,43.15,review,80.0,77.0,30.0,primary,urban
28347,35.15,review,90.0,102.0,30.0,primary,urban
28350,52.06666666666666,review,90.0,104.0,50.0,primary,rural
28357,43.15,review,80.0,73.0,30.0,primary,urban
28359,43.15,review,80.0,80.0,30.0,primary,urban
28370,43.15,review,90.0,90.0,30.0,primary,urban
28371,61.400000000000006,monitor,90.0,90.0,50.0,primary,rural
28374,54.73333333333333,review,90.0,100.0,50.0,primary,rural
28375,33.15,high_priority_review,90.0,105.0,30.0,primary,urban
28376,31.816666666666663,high_priority_review,90.0,107.0,30.0,primary,urban
28386,36.48333333333333,review,80.0,90.0,30.0,primary,urban
28388,37.81666666666666,review,80.0,88.0,30.0,primary,urban
28390,46.06666666666666,review,90.0,113.0,50.0,primary,rural
28391,66.15,monitor,80.0,86.0,50.0,primary,rural
28392,60.06666666666668,monitor,90.0,92.0,50.0,primary,rural
28393,44.06666666666666,review,90.0,116.0,50.0,primary,rural
28394,55.400000000000006,monitor,90.0,99.0,50.0,primary,rural
28396,61.400000000000006,monitor,90.0,90.0,50.0,primary,rural
28397,39.15,review,90.0,96.0,30.0,primary,urban
28399,60.73333333333333,monitor,90.0,91.0,50.0,primary,rural
28413,46.17777778,review,90.0,112.83333333,50.0,primary,rural
28414,55.48333333333333,monitor,80.0,102.0,50.0,primary,rural
28415,57.84444444666667,monitor,90.0,95.33333333,50.0,primary,rural
28421,52.73333333333333,review,90.0,103.0,50.0,primary,rural
28423,30.48333333333333,high_priority_review,80.0,99.0,30.0,primary,urban
28428,44.06666666666666,review,90.0,116.0,50.0,primary,rural
28432,51.9,review,60.0,46.0,30.0,primary,urban
28434,41.15,review,90.0,93.0,30.0,primary,urban
28437,35.15,review,90.0,102.0,30.0,primary,urban
28445,45.400000000000006,review,90.0,114.0,50.0,primary,rural
28448,42.48333333333333,review,90.0,91.0,30.0,primary,urban
28449,41.81666666666667,review,90.0,92.0,30.0,primary,urban
28450,58.06666666666668,monitor,90.0,95.0,50.0,primary,rural
28454,41.81666666666667,review,90.0,92.0,30.0,primary,urban
28462,43.15,review,80.0,69.0,30.0,primary,urban
28465,40.48333333333333,review,90.0,94.0,30.0,primary,urban
28475,33.81666666666666,high_priority_review,80.0,94.0,30.0,primary,urban
28477,42.48333333333333,review,80.0,81.0,30.0,primary,urban
28479,38.48333333333333,review,90.0,97.0,30.0,primary,urban
28480,39.81666666666667,review,90.0,95.0,30.0,primary,urban
28485,53.400000000000006,review,90.0,102.0,50.0,primary,rural
28490,58.81666666666666,monitor,80.0,97.0,50.0,primary,rural
28492,41.81666666666667,review,90.0,92.0,30.0,primary,urban
28493,40.48333333333333,review,90.0,94.0,30.0,primary,urban
28501,50.81666666666666,review,80.0,109.0,50.0,primary,rural
28502,59.400000000000006,monitor,90.0,93.0,50.0,primary,rural
28504,43.15,review,90.0,67.0,30.0,primary,urban
28511,52.81666666666666,review,80.0,106.0,50.0,primary,rural
28513,54.81666666666666,review,80.0,103.0,50.0,primary,rural
28515,63.48333333333333,monitor,80.0,90.0,50.0,primary,rural
28523,36.48333333333333,review,90.0,100.0,30.0,primary,urban
28524,50.81666666666666,review,80.0,109.0,50.0,primary,rural
28527,36.48333333333333,review,90.0,100.0,30.0,primary,urban
28533,54.150000000000006,review,80.0,104.0,50.0,primary,rural
28537,29.816666666666663,high_priority_review,80.0,100.0,30.0,primary,urban
28542,35.81666666666666,review,90.0,101.0,30.0,primary,urban
28543,43.15,review,80.0,68.0,30.0,primary,urban
28544,43.15,review,80.0,67.0,30.0,primary,urban
28551,43.15,review,80.0,67.0,30.0,primary,urban
28552,43.15,review,80.0,58.0,30.0,primary,urban
28555,64.9,monitor,86.0,80.2,50.0,primary,rural
28569,43.15,review,80.0,54.0,30.0,primary,urban
28571,43.15,review,80.0,55.0,30.0,primary,urban
28577,46.15,review,85.0,81.0,30.0,primary,urban
28578,61.400000000000006,monitor,90.0,84.0,50.0,primary,rural
28579,61.400000000000006,monitor,90.0,90.0,50.0,primary,rural
28580,61.400000000000006,monitor,90.0,77.5,50.0,primary,rural
